                    JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror
 41041.000,   1,  0.26575337E+12,   0.00000000E+00,  -0.26765135E+12,   0.00000000E+00,   0.00000000E+00,   0.19069984E+10,   0.00000000E+00,   0.00000000E+00,  -0.26416159E-06,
 41042.000,   1,  0.26657598E+12,   0.00000000E+00,  -0.26849874E+12,   0.00000000E+00,   0.00000000E+00,   0.19363545E+10,   0.00000000E+00,   0.00000000E+00,  -0.18304236E-06,
 41043.000,   1,  0.26732726E+12,   0.00000000E+00,  -0.26932373E+12,   0.00000000E+00,   0.00000000E+00,   0.20324641E+10,   0.00000000E+00,   0.00000000E+00,  -0.71102206E-07,
 41044.000,   1,  0.26809475E+12,   0.00000000E+00,  -0.27009045E+12,   0.00000000E+00,   0.00000000E+00,   0.20503757E+10,   0.00000000E+00,   0.00000000E+00,  -0.54342461E-07,
 41045.000,   1,  0.26888382E+12,   0.00000000E+00,  -0.27084080E+12,   0.00000000E+00,   0.00000000E+00,   0.19492143E+10,   0.00000000E+00,   0.00000000E+00,   0.40861566E-06,
 41046.000,   1,  0.26967871E+12,   0.00000000E+00,  -0.27164101E+12,   0.00000000E+00,   0.00000000E+00,   0.19678265E+10,   0.00000000E+00,   0.00000000E+00,  -0.54282313E-06,
 41047.000,   1,  0.27054801E+12,   0.00000000E+00,  -0.27247809E+12,   0.00000000E+00,   0.00000000E+00,   0.19367467E+10,   0.00000000E+00,   0.00000000E+00,  -0.44677832E-06,
 41048.000,   1,  0.27147817E+12,   0.00000000E+00,  -0.27335141E+12,   0.00000000E+00,   0.00000000E+00,   0.18657017E+10,   0.00000000E+00,   0.00000000E+00,   0.43719169E-06,
 41049.000,   1,  0.27236614E+12,   0.00000000E+00,  -0.27426201E+12,   0.00000000E+00,   0.00000000E+00,   0.19289353E+10,   0.00000000E+00,   0.00000000E+00,  -0.10390407E-06,
 41050.000,   1,  0.27322685E+12,   0.00000000E+00,  -0.27515724E+12,   0.00000000E+00,   0.00000000E+00,   0.19932791E+10,   0.00000000E+00,   0.00000000E+00,  -0.53432934E-07,
 41051.000,   1,  0.27409494E+12,   0.00000000E+00,  -0.27600662E+12,   0.00000000E+00,   0.00000000E+00,   0.19536466E+10,   0.00000000E+00,   0.00000000E+00,  -0.97001645E-07,
 41052.000,   1,  0.27493306E+12,   0.00000000E+00,  -0.27685725E+12,   0.00000000E+00,   0.00000000E+00,   0.19369748E+10,   0.00000000E+00,   0.00000000E+00,  -0.29643349E-06,
 41053.000,   1,  0.27583340E+12,   0.00000000E+00,  -0.27772692E+12,   0.00000000E+00,   0.00000000E+00,   0.19147493E+10,   0.00000000E+00,   0.00000000E+00,  -0.19094528E-06,
 41054.000,   1,  0.27670085E+12,   0.00000000E+00,  -0.27862660E+12,   0.00000000E+00,   0.00000000E+00,   0.19382294E+10,   0.00000000E+00,   0.00000000E+00,  -0.36481058E-06,
 41055.000,   1,  0.27760311E+12,   0.00000000E+00,  -0.27954329E+12,   0.00000000E+00,   0.00000000E+00,   0.19743817E+10,   0.00000000E+00,   0.00000000E+00,  -0.10867631E-06,
 41056.000,   1,  0.27843914E+12,   0.00000000E+00,  -0.28040538E+12,   0.00000000E+00,   0.00000000E+00,   0.20335648E+10,   0.00000000E+00,   0.00000000E+00,  -0.52085093E-07,
 41057.000,   1,  0.27923320E+12,   0.00000000E+00,  -0.28121570E+12,   0.00000000E+00,   0.00000000E+00,   0.19834384E+10,   0.00000000E+00,   0.00000000E+00,  -0.35415656E-05,
 41058.000,   1,  0.27998853E+12,   0.00000000E+00,  -0.28201160E+12,   0.00000000E+00,   0.00000000E+00,   0.19834090E+10,   0.00000000E+00,   0.00000000E+00,   0.90108849E-07,
 41059.000,   1,  0.28074323E+12,   0.00000000E+00,  -0.28277339E+12,   0.00000000E+00,   0.00000000E+00,   0.20579040E+10,   0.00000000E+00,   0.00000000E+00,  -0.14088173E-06,
 41060.000,   1,  0.28146677E+12,   0.00000000E+00,  -0.28350236E+12,   0.00000000E+00,   0.00000000E+00,   0.20096288E+10,   0.00000000E+00,   0.00000000E+00,   0.13875573E-06,
 41061.000,   1,  0.28215557E+12,   0.00000000E+00,  -0.28420987E+12,   0.00000000E+00,   0.00000000E+00,   0.20255973E+10,   0.00000000E+00,   0.00000000E+00,   0.10589612E-06,
 41062.000,   1,  0.28282590E+12,   0.00000000E+00,  -0.28488529E+12,   0.00000000E+00,   0.00000000E+00,   0.20270315E+10,   0.00000000E+00,   0.00000000E+00,   0.10896029E-06,
 41063.000,   1,  0.28350424E+12,   0.00000000E+00,  -0.28555944E+12,   0.00000000E+00,   0.00000000E+00,   0.20267637E+10,   0.00000000E+00,   0.00000000E+00,   0.12309339E-06,
 41064.000,   1,  0.28419812E+12,   0.00000000E+00,  -0.28625598E+12,   0.00000000E+00,   0.00000000E+00,   0.20348265E+10,   0.00000000E+00,   0.00000000E+00,   0.15219913E-06,
 41065.000,   1,  0.28496198E+12,   0.00000000E+00,  -0.28697996E+12,   0.00000000E+00,   0.00000000E+00,   0.20218976E+10,   0.00000000E+00,   0.00000000E+00,  -0.89858285E-06,
 41066.000,   1,  0.28572936E+12,   0.00000000E+00,  -0.28771400E+12,   0.00000000E+00,   0.00000000E+00,   0.20074395E+10,   0.00000000E+00,   0.00000000E+00,  -0.14900029E-06,
 41067.000,   1,  0.28651638E+12,   0.00000000E+00,  -0.28848258E+12,   0.00000000E+00,   0.00000000E+00,   0.19582606E+10,   0.00000000E+00,   0.00000000E+00,   0.43748145E-06,
 41068.000,   1,  0.28737395E+12,   0.00000000E+00,  -0.28933463E+12,   0.00000000E+00,   0.00000000E+00,   0.19984625E+10,   0.00000000E+00,   0.00000000E+00,  -0.86646627E-07,
 41069.000,   1,  0.28830005E+12,   0.00000000E+00,  -0.29021842E+12,   0.00000000E+00,   0.00000000E+00,   0.19865713E+10,   0.00000000E+00,   0.00000000E+00,  -0.41595236E-07,
 41070.000,   1,  0.28916865E+12,   0.00000000E+00,  -0.29107236E+12,   0.00000000E+00,   0.00000000E+00,   0.19677845E+10,   0.00000000E+00,   0.00000000E+00,  -0.43537420E-07,
 41071.000,   1,  0.28999524E+12,   0.00000000E+00,  -0.29193484E+12,   0.00000000E+00,   0.00000000E+00,   0.19696948E+10,   0.00000000E+00,   0.00000000E+00,  -0.98785236E-07,
 41072.000,   1,  0.29087866E+12,   0.00000000E+00,  -0.29280041E+12,   0.00000000E+00,   0.00000000E+00,   0.19805898E+10,   0.00000000E+00,   0.00000000E+00,  -0.53058348E-07,
 41073.000,   1,  0.29169801E+12,   0.00000000E+00,  -0.29365819E+12,   0.00000000E+00,   0.00000000E+00,   0.20081229E+10,   0.00000000E+00,   0.00000000E+00,  -0.62513194E-07,
 41074.000,   1,  0.29257062E+12,   0.00000000E+00,  -0.29450927E+12,   0.00000000E+00,   0.00000000E+00,   0.20045641E+10,   0.00000000E+00,   0.00000000E+00,  -0.44485398E-07,
 41075.000,   1,  0.29338651E+12,   0.00000000E+00,  -0.29534612E+12,   0.00000000E+00,   0.00000000E+00,   0.19736026E+10,   0.00000000E+00,   0.00000000E+00,  -0.27934118E-06,
 41076.000,   1,  0.29422202E+12,   0.00000000E+00,  -0.29620636E+12,   0.00000000E+00,   0.00000000E+00,   0.19675711E+10,   0.00000000E+00,   0.00000000E+00,   0.26628382E-06,
 41077.000,   1,  0.29501821E+12,   0.00000000E+00,  -0.29703515E+12,   0.00000000E+00,   0.00000000E+00,   0.20619751E+10,   0.00000000E+00,   0.00000000E+00,  -0.10322762E-06,
 41078.000,   1,  0.29583293E+12,   0.00000000E+00,  -0.29781035E+12,   0.00000000E+00,   0.00000000E+00,   0.20043593E+10,   0.00000000E+00,   0.00000000E+00,  -0.16330021E-06,
 41079.000,   1,  0.29662902E+12,   0.00000000E+00,  -0.29859789E+12,   0.00000000E+00,   0.00000000E+00,   0.19640096E+10,   0.00000000E+00,   0.00000000E+00,   0.71052647E-06,
 41080.000,   1,  0.29747908E+12,   0.00000000E+00,  -0.29943729E+12,   0.00000000E+00,   0.00000000E+00,   0.19941252E+10,   0.00000000E+00,   0.00000000E+00,  -0.82845767E-07,
 41081.000,   1,  0.29834380E+12,   0.00000000E+00,  -0.30034371E+12,   0.00000000E+00,   0.00000000E+00,   0.20483395E+10,   0.00000000E+00,   0.00000000E+00,  -0.51328809E-07,
 41082.000,   1,  0.29926417E+12,   0.00000000E+00,  -0.30123478E+12,   0.00000000E+00,   0.00000000E+00,   0.20750250E+10,   0.00000000E+00,   0.00000000E+00,  -0.34920133E-07,
 41083.000,   1,  0.30011820E+12,   0.00000000E+00,  -0.30208332E+12,   0.00000000E+00,   0.00000000E+00,   0.20362599E+10,   0.00000000E+00,   0.00000000E+00,  -0.60398326E-07,
 41084.000,   1,  0.30098322E+12,   0.00000000E+00,  -0.30294641E+12,   0.00000000E+00,   0.00000000E+00,   0.20014056E+10,   0.00000000E+00,   0.00000000E+00,  -0.11001524E-06,
 41085.000,   1,  0.30184579E+12,   0.00000000E+00,  -0.30384960E+12,   0.00000000E+00,   0.00000000E+00,   0.20117089E+10,   0.00000000E+00,   0.00000000E+00,  -0.49967020E-06,
 41086.000,   1,  0.30284382E+12,   0.00000000E+00,  -0.30482234E+12,   0.00000000E+00,   0.00000000E+00,   0.20176585E+10,   0.00000000E+00,   0.00000000E+00,  -0.92774252E-07,
 41087.000,   1,  0.30386296E+12,   0.00000000E+00,  -0.30581909E+12,   0.00000000E+00,   0.00000000E+00,   0.20123595E+10,   0.00000000E+00,   0.00000000E+00,  -0.57981248E-07,
 41088.000,   1,  0.30486263E+12,   0.00000000E+00,  -0.30680666E+12,   0.00000000E+00,   0.00000000E+00,   0.19735300E+10,   0.00000000E+00,   0.00000000E+00,  -0.11709169E-06,
 41089.000,   1,  0.30581598E+12,   0.00000000E+00,  -0.30780332E+12,   0.00000000E+00,   0.00000000E+00,   0.20129323E+10,   0.00000000E+00,   0.00000000E+00,  -0.14522201E-06,
 41090.000,   1,  0.30680018E+12,   0.00000000E+00,  -0.30878173E+12,   0.00000000E+00,   0.00000000E+00,   0.20446480E+10,   0.00000000E+00,   0.00000000E+00,  -0.49180870E-07,
 41091.000,   1,  0.30774372E+12,   0.00000000E+00,  -0.30973464E+12,   0.00000000E+00,   0.00000000E+00,   0.20601222E+10,   0.00000000E+00,   0.00000000E+00,  -0.43702592E-07,
 41092.000,   1,  0.30868366E+12,   0.00000000E+00,  -0.31069511E+12,   0.00000000E+00,   0.00000000E+00,   0.20812462E+10,   0.00000000E+00,   0.00000000E+00,  -0.38560994E-07,
 41093.000,   1,  0.30958123E+12,   0.00000000E+00,  -0.31166661E+12,   0.00000000E+00,   0.00000000E+00,   0.21318809E+10,   0.00000000E+00,   0.00000000E+00,  -0.64257169E-07,
 41094.000,   1,  0.31049520E+12,   0.00000000E+00,  -0.31261596E+12,   0.00000000E+00,   0.00000000E+00,   0.21558370E+10,   0.00000000E+00,   0.00000000E+00,  -0.86444291E-07,
 41095.000,   1,  0.31140193E+12,   0.00000000E+00,  -0.31350461E+12,   0.00000000E+00,   0.00000000E+00,   0.21701016E+10,   0.00000000E+00,   0.00000000E+00,  -0.54822652E-07,
 41096.000,   1,  0.31227522E+12,   0.00000000E+00,  -0.31437599E+12,   0.00000000E+00,   0.00000000E+00,   0.21240893E+10,   0.00000000E+00,   0.00000000E+00,  -0.16478071E-06,
 41097.000,   1,  0.31316450E+12,   0.00000000E+00,  -0.31527773E+12,   0.00000000E+00,   0.00000000E+00,   0.21522082E+10,   0.00000000E+00,   0.00000000E+00,  -0.99572852E-07,
 41098.000,   1,  0.31400519E+12,   0.00000000E+00,  -0.31613168E+12,   0.00000000E+00,   0.00000000E+00,   0.21902951E+10,   0.00000000E+00,   0.00000000E+00,  -0.55471131E-07,
 41099.000,   1,  0.31476722E+12,   0.00000000E+00,  -0.31692439E+12,   0.00000000E+00,   0.00000000E+00,   0.21513459E+10,   0.00000000E+00,   0.00000000E+00,   0.66370235E-06,
 41100.000,   1,  0.31561406E+12,   0.00000000E+00,  -0.31772318E+12,   0.00000000E+00,   0.00000000E+00,   0.21040419E+10,   0.00000000E+00,   0.00000000E+00,   0.86378013E-06,
 41101.000,   1,  0.31644257E+12,   0.00000000E+00,  -0.31853043E+12,   0.00000000E+00,   0.00000000E+00,   0.20824411E+10,   0.00000000E+00,   0.00000000E+00,   0.63076367E-06,
 41102.000,   1,  0.31725250E+12,   0.00000000E+00,  -0.31934732E+12,   0.00000000E+00,   0.00000000E+00,   0.21005505E+10,   0.00000000E+00,   0.00000000E+00,  -0.38924942E-06,
 41103.000,   1,  0.31808161E+12,   0.00000000E+00,  -0.32017574E+12,   0.00000000E+00,   0.00000000E+00,   0.21064283E+10,   0.00000000E+00,   0.00000000E+00,  -0.22558652E-06,
 41104.000,   1,  0.31892685E+12,   0.00000000E+00,  -0.32101724E+12,   0.00000000E+00,   0.00000000E+00,   0.20810094E+10,   0.00000000E+00,   0.00000000E+00,   0.28474560E-06,
 41105.000,   1,  0.31977614E+12,   0.00000000E+00,  -0.32187982E+12,   0.00000000E+00,   0.00000000E+00,   0.21097495E+10,   0.00000000E+00,   0.00000000E+00,  -0.42470373E-06,
 41106.000,   1,  0.32064692E+12,   0.00000000E+00,  -0.32274110E+12,   0.00000000E+00,   0.00000000E+00,   0.21121687E+10,   0.00000000E+00,   0.00000000E+00,  -0.17017583E-06,
 41107.000,   1,  0.32156882E+12,   0.00000000E+00,  -0.32360411E+12,   0.00000000E+00,   0.00000000E+00,   0.20212595E+10,   0.00000000E+00,   0.00000000E+00,   0.24933075E-06,
 41108.000,   1,  0.32241473E+12,   0.00000000E+00,  -0.32448157E+12,   0.00000000E+00,   0.00000000E+00,   0.20828990E+10,   0.00000000E+00,   0.00000000E+00,  -0.22070619E-06,
 41109.000,   1,  0.32321137E+12,   0.00000000E+00,  -0.32530862E+12,   0.00000000E+00,   0.00000000E+00,   0.21877531E+10,   0.00000000E+00,   0.00000000E+00,  -0.39282171E-07,
 41110.000,   1,  0.32396089E+12,   0.00000000E+00,  -0.32606614E+12,   0.00000000E+00,   0.00000000E+00,   0.21359666E+10,   0.00000000E+00,   0.00000000E+00,  -0.12403760E-06,
 41111.000,   1,  0.32474828E+12,   0.00000000E+00,  -0.32681516E+12,   0.00000000E+00,   0.00000000E+00,   0.20813722E+10,   0.00000000E+00,   0.00000000E+00,  -0.33586664E-06,
 41112.000,   1,  0.32557691E+12,   0.00000000E+00,  -0.32759787E+12,   0.00000000E+00,   0.00000000E+00,   0.20105579E+10,   0.00000000E+00,   0.00000000E+00,   0.44521108E-06,
 41113.000,   1,  0.32640680E+12,   0.00000000E+00,  -0.32840931E+12,   0.00000000E+00,   0.00000000E+00,   0.20242782E+10,   0.00000000E+00,   0.00000000E+00,  -0.18685136E-06,
 41114.000,   1,  0.32720877E+12,   0.00000000E+00,  -0.32923464E+12,   0.00000000E+00,   0.00000000E+00,   0.20362809E+10,   0.00000000E+00,   0.00000000E+00,  -0.42685104E-06,
 41115.000,   1,  0.32802010E+12,   0.00000000E+00,  -0.33004570E+12,   0.00000000E+00,   0.00000000E+00,   0.20496133E+10,   0.00000000E+00,   0.00000000E+00,  -0.13648143E-06,
 41116.000,   1,  0.32875157E+12,   0.00000000E+00,  -0.33080973E+12,   0.00000000E+00,   0.00000000E+00,   0.21077190E+10,   0.00000000E+00,   0.00000000E+00,  -0.69379160E-07,
 41117.000,   1,  0.32951309E+12,   0.00000000E+00,  -0.33154642E+12,   0.00000000E+00,   0.00000000E+00,   0.20849370E+10,   0.00000000E+00,   0.00000000E+00,  -0.51579216E-07,
 41118.000,   1,  0.33023346E+12,   0.00000000E+00,  -0.33227357E+12,   0.00000000E+00,   0.00000000E+00,   0.20782393E+10,   0.00000000E+00,   0.00000000E+00,  -0.71265379E-07,
 41119.000,   1,  0.33091145E+12,   0.00000000E+00,  -0.33297578E+12,   0.00000000E+00,   0.00000000E+00,   0.20971730E+10,   0.00000000E+00,   0.00000000E+00,  -0.77388534E-07,
 41120.000,   1,  0.33161404E+12,   0.00000000E+00,  -0.33364461E+12,   0.00000000E+00,   0.00000000E+00,   0.20643418E+10,   0.00000000E+00,   0.00000000E+00,  -0.84186713E-07,
 41121.000,   1,  0.33229232E+12,   0.00000000E+00,  -0.33428840E+12,   0.00000000E+00,   0.00000000E+00,   0.20216956E+10,   0.00000000E+00,   0.00000000E+00,  -0.10544251E-06,
 41122.000,   1,  0.33294666E+12,   0.00000000E+00,  -0.33492686E+12,   0.00000000E+00,   0.00000000E+00,   0.19952252E+10,   0.00000000E+00,   0.00000000E+00,  -0.18597310E-06,
 41123.000,   1,  0.33357435E+12,   0.00000000E+00,  -0.33556406E+12,   0.00000000E+00,   0.00000000E+00,   0.20078846E+10,   0.00000000E+00,   0.00000000E+00,  -0.15727859E-06,
 41124.000,   1,  0.33417839E+12,   0.00000000E+00,  -0.33617658E+12,   0.00000000E+00,   0.00000000E+00,   0.20034937E+10,   0.00000000E+00,   0.00000000E+00,  -0.56512841E-06,
 41125.000,   1,  0.33479900E+12,   0.00000000E+00,  -0.33675591E+12,   0.00000000E+00,   0.00000000E+00,   0.19738611E+10,   0.00000000E+00,   0.00000000E+00,  -0.18908956E-06,
 41126.000,   1,  0.33534837E+12,   0.00000000E+00,  -0.33731273E+12,   0.00000000E+00,   0.00000000E+00,   0.19724070E+10,   0.00000000E+00,   0.00000000E+00,  -0.48816774E-06,
 41127.000,   1,  0.33591227E+12,   0.00000000E+00,  -0.33785296E+12,   0.00000000E+00,   0.00000000E+00,   0.19635942E+10,   0.00000000E+00,   0.00000000E+00,  -0.15902782E-06,
 41128.000,   1,  0.33645371E+12,   0.00000000E+00,  -0.33837583E+12,   0.00000000E+00,   0.00000000E+00,   0.19283015E+10,   0.00000000E+00,   0.00000000E+00,  -0.64038442E-06,
 41129.000,   1,  0.33697819E+12,   0.00000000E+00,  -0.33888872E+12,   0.00000000E+00,   0.00000000E+00,   0.19242528E+10,   0.00000000E+00,   0.00000000E+00,  -0.32859205E-06,
 41130.000,   1,  0.33749558E+12,   0.00000000E+00,  -0.33939516E+12,   0.00000000E+00,   0.00000000E+00,   0.18937959E+10,   0.00000000E+00,   0.00000000E+00,   0.65353021E-06,
 41131.000,   1,  0.33801406E+12,   0.00000000E+00,  -0.33991512E+12,   0.00000000E+00,   0.00000000E+00,   0.18729710E+10,   0.00000000E+00,   0.00000000E+00,   0.14599254E-06,
 41132.000,   1,  0.33856687E+12,   0.00000000E+00,  -0.34042441E+12,   0.00000000E+00,   0.00000000E+00,   0.18740328E+10,   0.00000000E+00,   0.00000000E+00,  -0.27982390E-06,
 41133.000,   1,  0.33908655E+12,   0.00000000E+00,  -0.34092447E+12,   0.00000000E+00,   0.00000000E+00,   0.18349083E+10,   0.00000000E+00,   0.00000000E+00,   0.17076791E-05,
 41134.000,   1,  0.33963506E+12,   0.00000000E+00,  -0.34145009E+12,   0.00000000E+00,   0.00000000E+00,   0.18028729E+10,   0.00000000E+00,   0.00000000E+00,   0.44606373E-06,
 41135.000,   1,  0.34016495E+12,   0.00000000E+00,  -0.34199429E+12,   0.00000000E+00,   0.00000000E+00,   0.18267893E+10,   0.00000000E+00,   0.00000000E+00,   0.20163005E-05,
 41135.999,   1,  0.34070370E+12,   0.00000000E+00,  -0.34251722E+12,   0.00000000E+00,   0.00000000E+00,   0.18312916E+10,   0.00000000E+00,   0.00000000E+00,  -0.28286709E-06,
 41137.000,   1,  0.34121143E+12,   0.00000000E+00,  -0.34299142E+12,   0.00000000E+00,   0.00000000E+00,   0.17920911E+10,   0.00000000E+00,   0.00000000E+00,  -0.32877894E-06,
 41138.000,   1,  0.34165610E+12,   0.00000000E+00,  -0.34343366E+12,   0.00000000E+00,   0.00000000E+00,   0.17957864E+10,   0.00000000E+00,   0.00000000E+00,  -0.17256193E-06,
 41139.000,   1,  0.34212732E+12,   0.00000000E+00,  -0.34386742E+12,   0.00000000E+00,   0.00000000E+00,   0.17401664E+10,   0.00000000E+00,   0.00000000E+00,  -0.55118527E-04,
 41139.999,   1,  0.34259367E+12,   0.00000000E+00,  -0.34430383E+12,   0.00000000E+00,   0.00000000E+00,   0.17048394E+10,   0.00000000E+00,   0.00000000E+00,   0.80316990E-06,
 41141.000,   1,  0.34303296E+12,   0.00000000E+00,  -0.34473664E+12,   0.00000000E+00,   0.00000000E+00,   0.16702627E+10,   0.00000000E+00,   0.00000000E+00,   0.13910147E-06,
 41142.000,   1,  0.34351453E+12,   0.00000000E+00,  -0.34518252E+12,   0.00000000E+00,   0.00000000E+00,   0.16256587E+10,   0.00000000E+00,   0.00000000E+00,   0.11230918E-06,
 41143.000,   1,  0.34398203E+12,   0.00000000E+00,  -0.34562799E+12,   0.00000000E+00,   0.00000000E+00,   0.16339315E+10,   0.00000000E+00,   0.00000000E+00,   0.31144511E-06,
 41144.000,   1,  0.34445598E+12,   0.00000000E+00,  -0.34607084E+12,   0.00000000E+00,   0.00000000E+00,   0.16152648E+10,   0.00000000E+00,   0.00000000E+00,  -0.80643399E-05,
 41145.000,   1,  0.34492249E+12,   0.00000000E+00,  -0.34651804E+12,   0.00000000E+00,   0.00000000E+00,   0.15917649E+10,   0.00000000E+00,   0.00000000E+00,   0.87124434E-06,
 41146.000,   1,  0.34537949E+12,   0.00000000E+00,  -0.34696930E+12,   0.00000000E+00,   0.00000000E+00,   0.15729599E+10,   0.00000000E+00,   0.00000000E+00,   0.18186493E-06,
 41147.000,   1,  0.34583675E+12,   0.00000000E+00,  -0.34741672E+12,   0.00000000E+00,   0.00000000E+00,   0.15588828E+10,   0.00000000E+00,   0.00000000E+00,   0.11533433E-06,
 41148.000,   1,  0.34624506E+12,   0.00000000E+00,  -0.34781336E+12,   0.00000000E+00,   0.00000000E+00,   0.15996074E+10,   0.00000000E+00,   0.00000000E+00,  -0.96483847E-07,
 41149.000,   1,  0.34665902E+12,   0.00000000E+00,  -0.34819843E+12,   0.00000000E+00,   0.00000000E+00,   0.15360948E+10,   0.00000000E+00,   0.00000000E+00,   0.77411821E-06,
 41150.000,   1,  0.34705605E+12,   0.00000000E+00,  -0.34858835E+12,   0.00000000E+00,   0.00000000E+00,   0.15276664E+10,   0.00000000E+00,   0.00000000E+00,   0.60156852E-06,
 41150.999,   1,  0.34745841E+12,   0.00000000E+00,  -0.34895733E+12,   0.00000000E+00,   0.00000000E+00,   0.14963534E+10,   0.00000000E+00,   0.00000000E+00,   0.12373215E-05,
 41152.000,   1,  0.34784422E+12,   0.00000000E+00,  -0.34930703E+12,   0.00000000E+00,   0.00000000E+00,   0.14475572E+10,   0.00000000E+00,   0.00000000E+00,   0.23075922E-06,
 41153.000,   1,  0.34824309E+12,   0.00000000E+00,  -0.34965719E+12,   0.00000000E+00,   0.00000000E+00,   0.13832592E+10,   0.00000000E+00,   0.00000000E+00,   0.11515656E-06,
 41153.999,   1,  0.34858175E+12,   0.00000000E+00,  -0.35003760E+12,   0.00000000E+00,   0.00000000E+00,   0.14319646E+10,   0.00000000E+00,   0.00000000E+00,   0.12556546E-06,
 41154.999,   1,  0.34887213E+12,   0.00000000E+00,  -0.35038812E+12,   0.00000000E+00,   0.00000000E+00,   0.15435623E+10,   0.00000000E+00,   0.00000000E+00,  -0.11690818E-06,
 41155.999,   1,  0.34914845E+12,   0.00000000E+00,  -0.35066768E+12,   0.00000000E+00,   0.00000000E+00,   0.15267532E+10,   0.00000000E+00,   0.00000000E+00,  -0.40717990E-06,
